Iter Teff logg FeH aFe Vrad Vrot Inst_R logR Dist Av log(lk) log(vol) log(wt) h nc log(z) delta(log(z))
541 5328.69671417 3.1802902487 -0.18297663915 0.273514697775 82.6458813677 2.66905826035 32261.5420253 1.35361076297 5.19225217064 1.31888589342 -62286.1363986 -10.7330239945 -62301.4745928 15.3381940212 25 -62301.4745928 46005.2393013 
542 6171.4671157 3.79282081404 0.123312643034 0.331087044048 82.5680287012 4.15813704071 39712.1042398 -0.507385098149 16.577251826 2.29727372547 -61970.1124776 -10.7528266218 -61985.4704744 15.3579969122 25 -61985.4704744 45846.9360827 
543 5559.69642091 3.43975865278 -0.0361266678418 0.178864309852 80.2957471871 3.6081468302 33560.139812 1.47756003008 14.6782723299 2.85245110759 -61927.3832677 -10.7726292491 -61942.7610672 15.3777993515 25 -61942.7610672 45530.9121617 
544 6032.8965962 4.06138864289 -0.0826536059163 0.199478507486 82.5992845243 1.16845302419 39321.5009892 0.512860690671 10.1683093621 0.650780143335 -61330.9860692 -10.7924318764 -61346.3836712 15.3976022398 25 -61346.3836712 45488.1829518 
545 5658.05595823 3.412142895 -0.0680041282367 0.176263579274 82.3348383868 0.1852105274 38101.8637382 1.8527428228 10.4536281811 3.92733479073 -60846.8452521 -10.8122345037 -60862.2626568 15.4174046811 25 -60862.2626568 44891.7857533 
546 5567.28356131 4.31104179125 0.0297731668469 0.212610395833 82.4887158681 3.24403548403 24616.3102155 1.67154116138 10.878682674 4.15487407332 -59944.1374217 -10.832037131 -59959.574629 15.4372071266 25 -59959.574629 44407.6449363 
547 5480.40579753 3.27157117983 -0.0284467023055 0.234059892623 80.8887797925 10.0695286396 41641.2354773 0.173902466058 8.50262187152 1.46408575055 -58813.7324942 -10.8518397583 -58829.1895042 15.457010007 25 -58829.1895042 43504.9371058 
548 5919.3276995 3.91504742762 0.145059191653 0.34225173098 82.5276577632 3.16205592007 35053.1205351 -0.622164252787 19.0358671772 0.523321055479 -58626.0963502 -10.8716423856 -58641.5731627 15.4768124562 25 -58641.5731627 42374.5321783 
549 5721.45618743 4.69159070946 0.0874245302518 0.0646215018222 82.7173045351 6.81366963426 26988.7460815 -0.662259764454 11.5009428629 4.89014809275 -58600.700348 -10.8914450129 -58616.1969632 15.496615078 25 -58616.1969632 42186.8960343 
550 5964.15271563 4.93013508466 -0.162276642242 0.303311244186 81.5598465721 1.50168632131 38377.8773114 2.71384368152 19.6168084145 3.7481458571 -58115.8945192 -10.9112476402 -58131.410937 15.516417782 25 -58131.410937 42161.5000321 
551 5924.82741764 3.39408549915 0.166543470867 0.0725537967392 81.238102929 1.55922525304 34656.1406468 -0.146540421514 15.3537051654 4.97544403302 -57747.2706781 -10.9310502675 -57762.8068986 15.5362206545 25 -57762.8068986 41676.6942033 
552 5865.6311305 4.4456343812 -0.0534828899959 0.265181561138 82.6662275895 8.17985770513 36521.6196913 -0.602824155906 17.4436368843 1.20884081875 -57629.5671277 -10.9508528948 -57645.1231508 15.5560231066 25 -57645.1231508 41308.0703622 
553 5823.27386176 3.5339265944 -0.158660983054 0.332109954733 81.5266388651 0.630636401055 40741.7885279 -0.561006792843 12.4908667103 3.54682417626 -57180.038547 -10.9706555221 -57195.6143727 15.5758255602 25 -57195.6143727 41190.3668118 
554 5933.61227581 4.23442967719 0.066442482039 0.159861195628 80.2066897592 3.5591023906 35743.2473403 1.32375771819 6.29534397206 2.31084257244 -57034.3009839 -10.9904581494 -57049.8966122 15.5956284298 25 -57049.8966122 40876.8000929 
555 5775.59312887 4.96855229198 -0.0721553594896 0.182493235368 80.4135589725 0.524348461776 40247.8683694 -1.24010673162 6.82157541237 1.04088777227 -56191.991041 -11.0102607767 -56207.6064719 15.6154308852 25 -56207.6064719 40731.0625298 
556 5590.17330617 4.54140131415 -0.166873429685 0.296876430829 83.0705614502 6.03526552727 28565.8281655 0.797418022926 16.3376215648 4.42551014108 -55201.3175334 -11.030063404 -55216.952767 15.635233748 25 -55216.952767 39888.7525869 
557 5586.27128484 3.41688446464 -0.102288249235 0.000333232475362 80.6633290306 2.73694792567 40171.8449187 0.23337970782 6.04157281405 2.08553347717 -54549.1898147 -11.0498660313 -54564.8448509 15.655036208 25 -54564.8448509 38898.0790793 
558 5869.92589105 3.67940631427 -0.18940423567 0.325782730224 82.1886252524 1.82095165532 34442.5730661 -0.193731010825 15.1724546028 3.18558103656 -54495.0009993 -11.0696686586 -54510.6758381 15.6748386699 25 -54510.6758381 38245.9513606 
559 5811.65449037 4.18359114485 0.107438934277 0.105604992087 82.3582453406 0.410004971708 39792.9633897 1.30408143767 6.09355487507 3.29590803206 -54311.919594 -11.0894712859 -54327.6142355 15.6946415282 25 -54327.6142355 38191.7625452 
560 5804.27389088 3.32000055297 0.141207796821 0.100793655299 82.1844526248 3.30871475117 36286.5786618 0.024996699636 10.4528067734 2.63734958679 -54279.4955789 -11.1092739132 -54295.210023 15.7144439899 25 -54295.210023 40268.0792792 
561 5675.52009885 3.97604065443 -0.177764793473 0.320690974946 80.2029757198 6.15484518756 38594.9262452 1.23914446608 18.1032197698 3.9575600936 -54229.7386429 -11.1290765405 -54245.4728896 15.7342468482 25 -54245.4728896 40235.6552641 
562 5629.23338013 3.93792900382 0.0547304566787 0.123567386597 83.1491403088 2.09527964509 24453.4323424 -1.3156145777 9.7525242824 0.431739976971 -54165.1474686 -11.1488791677 -54180.9015179 15.754049311 25 -54180.9015179 40185.8983281 
563 5659.86992535 3.45122515107 -0.169684999832 0.256826054207 80.7128388218 6.5173692251 34854.3643354 0.929845376926 9.32746325868 1.66301772459 -54164.3580846 -11.168681795 -54179.7575326 14.7452435684 25 -54179.4810022 40121.3071537 
564 5474.88852143 3.34029665538 -0.104541687239 0.20415460438 82.4263235443 4.01326139286 40200.1654136 -0.367839869668 15.5433251944 4.94019193115 -54112.6683332 -11.1884844223 -54128.4619878 15.793654631 25 -54128.4619878 40119.8668354 
565 5658.82236807 3.99863744684 0.161616577481 0.0781268104529 80.6523162091 4.64865768866 29137.4688294 -0.298235710245 8.64638083683 3.19353511716 -53821.5115361 -11.2082870496 -53837.3249933 15.8134570949 25 -53837.3249933 40068.8280184 
566 5603.79413299 4.30683459646 0.0916867682218 0.0163662535097 82.6330397285 3.80717586135 22181.1786101 1.16835178581 15.1338340425 2.23229286393 -53658.4009612 -11.2280896769 -53674.234221 15.8332599502 25 -53674.234221 39777.6712213 
567 5495.68297583 4.28101688277 -0.0684552235227 0.156130858154 83.136055436 4.62504264007 28495.0418194 -0.657588531033 19.4034319585 3.20433391258 -53413.1193724 -11.2478923042 -53428.9724349 15.8530624151 25 -53428.9724349 39614.5606464 
568 6013.65099783 3.74984712325 0.190794682476 0.312022772776 82.4511612404 2.31231582995 31174.0342787 0.0534038153986 17.8949646158 0.39756727634 -53019.1149608 -11.2676949315 -53034.9878259 15.8728652678 25 -53034.9878259 39369.2790576 
569 5905.83684236 4.57516788279 0.063380352134 0.340698372463 80.9410901511 0.820276484169 34306.8787781 1.62353373982 10.5163798388 2.0595469611 -52853.4007291 -11.2874975588 -52869.2933968 15.8926677343 25 -52869.2933968 38975.274646 
570 5831.36491197 4.24148500701 0.0902322098108 0.314434412426 81.4888287956 0.491431578433 36565.1189207 -0.534904755098 11.145801673 3.32798310551 -52699.1106512 -11.3073001861 -52715.0231216 15.9124702017 25 -52715.0231216 38809.5604142 
571 5117.70176898 3.3512774662 -0.202797746382 0.0898983773751 81.1884121782 8.06389382508 35972.1471905 -0.465469539607 15.5605498242 3.63036437033 -52503.5395638 -11.3271028134 -52519.4718368 15.9322730524 25 -52519.4718368 38655.2703364 
572 5593.22218281 3.04220351497 -0.0504264212235 0.120858586606 82.931927953 3.83590585377 29868.1734836 -0.186089119059 8.09290670775 3.07941114151 -51362.1171214 -11.3469054407 -51378.0691971 15.9520755227 25 -51378.0691971 38459.699249 
573 5974.42764516 4.86179750027 -0.0982298526043 0.220034571085 80.8018417578 0.240460976292 30932.011899 1.36355784846 8.780165188 2.4165011963 -51082.3361278 -11.366708068 -51098.3080061 15.9718783672 25 -51098.3080061 37318.2768066 
574 5857.05332838 4.67743685297 0.183765092676 0.20162974045 81.8216121204 8.25092506769 36772.2351957 0.624165444187 17.2196990256 0.503630093224 -51016.6132619 -11.3865106953 -51032.6049428 15.9916808396 25 -51032.6049428 37038.495813 
575 5832.52587939 3.82419309772 0.191289007325 0.199454718934 81.0939826202 5.04070786255 34045.8245973 0.887581212853 11.10711861 3.42315753055 -50512.4297684 -11.4063133226 -50528.4412519 16.0114836816 25 -50528.4412519 36972.7729471 
576 6042.64552715 4.30939134534 0.154634345412 0.086541691248 80.972708739 3.54426345247 40336.1778431 2.52020248594 11.4332204068 4.60688601722 -50414.6797001 -11.4261159499 -50430.7109862 16.0312861556 25 -50430.7109862 36468.5894535 
577 6200.86544423 4.27054255524 0.150699459351 0.289537488724 82.8424338389 3.97656772132 39303.9068279 0.379424114518 6.55161578776 1.09916893683 -50106.4598088 -11.4459185772 -50122.5108976 16.0510886307 25 -50122.5108976 36370.8393853 
578 6342.5086412 4.91854087603 0.170643901012 0.137863329547 82.8890124714 2.86811284382 33002.2563056 0.442845141283 14.7903530111 4.79710199269 -49623.3226597 -11.4657212045 -49639.3935511 16.0708914698 25 -49639.3935511 36062.619494 
579 5493.07155418 3.79393152616 -0.184065624715 0.220900540985 80.047524747 6.31044537215 40484.8852927 1.20568386093 14.2923768592 3.73833086771 -49602.205447 -11.4855238318 -49618.296141 16.0906941948 25 -49618.296141 35579.4823449 
580 5934.21858816 3.85053742921 0.161965001744 0.0955921175681 81.9148869839 9.07142600173 39128.8890275 0.617118641573 7.75624959113 2.12471045913 -49483.6807381 -11.5053264591 -49499.7912348 16.1104967839 25 -49499.7912348 35558.3651321 
581 6054.12174241 4.8170271597 -0.0783120670098 0.177915373889 81.2002353669 3.50447696846 39737.1135408 2.0845189518 15.9754312006 4.1265931469 -48412.0669207 -11.5251290864 -48428.19722 16.1302992614 25 -48428.19722 35439.8404233 
582 5689.0628342 4.33331585234 -0.0650355768627 0.184769438775 81.6084745492 5.08313278726 26856.2661069 1.95205033446 11.2910174279 0.486886233131 -48329.2376258 -11.5449317137 -48345.3877277 16.150101742 25 -48345.3877277 34368.2266059 
583 5473.06488159 4.43087105617 -0.114904596094 0.269883707152 81.6626921282 8.3904281575 35706.9705733 0.798966773244 17.7611472456 4.50616765194 -48270.3285786 -11.564734341 -48286.4984831 16.1699045743 25 -48286.4984831 34285.397311 
584 5504.03187478 4.13844573233 -0.075516646453 0.0357882177561 83.5399623025 2.28033278989 28237.3302379 1.26638156836 16.2341328274 4.77509090482 -48126.7998407 -11.5845369683 -48142.9895479 16.1897070554 25 -48142.9895479 34226.4882638 
585 5589.88253627 3.74624304962 -0.0282066042221 0.0873779687367 82.6773958702 8.32954055744 29327.8961138 0.677448898346 18.2931951729 1.27531807247 -47624.3412315 -11.6043395956 -47640.5507413 16.2095098858 25 -47640.5507413 34082.9595259 
586 5783.21730657 4.49978590912 -0.228146832816 0.313583122721 81.8091901892 3.1343237969 30877.8631046 -1.22232189216 19.5056398159 1.45567381414 -47620.655914 -11.6241422229 -47636.8604467 16.0021111488 25 -47636.8357886 33580.5009167 
587 5801.77774228 4.92546163444 -0.0735222001835 0.146716384793 80.6492689474 7.33968128871 37311.6776558 1.43040521247 16.79862848 4.20354572141 -47425.3181683 -11.6439448502 -47441.5672833 16.2491151972 25 -47441.5672833 33576.7661614 
588 6050.01537961 4.10282553066 0.0391350104436 0.0478338965621 81.7797670839 3.25265083182 29531.2042709 -0.168888614289 15.6402345446 1.53245157086 -46885.0911446 -11.6637474774 -46901.3600623 16.2689176804 25 -46901.3600623 33381.4778535 
589 5217.46606275 3.21279603472 -0.210026169173 0.0475740507379 83.0570321003 9.04074415162 34784.4043685 -0.0220341421076 14.3160283043 0.269185127037 -46801.0821166 -11.6835501047 -46817.3708368 16.2887201657 25 -46817.3708368 32841.2508298 
590 5424.377718 3.26189822697 -0.0324253160527 0.098664983387 81.5727672417 0.896542650262 25737.0181461 1.91588181122 8.37661256441 3.92081633384 -46762.7988447 -11.703352732 -46779.1073676 16.3085229915 25 -46779.1073676 32757.2418017 
591 6057.92508385 4.68152648458 0.221458668466 0.0583516852241 80.7548028133 4.77224949957 35481.1865732 2.13676637882 7.1872617715 4.13847794056 -45895.83358 -11.7231553593 -45912.1619055 16.3283254781 25 -45912.1619055 32718.9585299 
592 5755.51246024 3.8108367802 -0.165033655728 0.384943846809 82.947637798 3.8918254225 35866.133411 0.562322507039 13.2483076315 4.4106902055 -45520.9151818 -11.7429579866 -45537.26331 16.3481282991 25 -45537.26331 31851.9932651 
593 5745.08189851 4.47968685844 -0.103550145221 0.201185708657 81.7551043304 1.88220379783 23105.4565616 0.525608901109 8.59295887839 4.22220192345 -45272.5582423 -11.7627606139 -45288.9261731 16.3679307883 25 -45288.9261731 31477.074867 
594 5545.33584341 3.21609269557 0.0703275759986 0.0220980761759 81.3555964314 8.01943905427 35026.9839123 -0.538134700647 6.4820373961 3.61129239423 -45075.5982618 -11.7825632412 -45091.9859953 16.3877332789 25 -45091.9859953 31228.7179275 
595 5958.88623294 4.32412726019 0.101562728678 0.330441765859 81.722508152 5.2795319144 27676.8961283 0.0602746954943 15.0133216103 3.3375825491 -45031.5828301 -11.8023658685 -45047.9903662 16.4075360974 25 -45047.9903662 31031.757947 
596 5655.83444814 4.32021024365 -0.12314949785 0.100734678248 83.2835010031 2.3203447975 38146.2248557 -0.95480637036 5.44187730123 0.282794908529 -44866.1389545 -11.8221684958 -44882.5662932 16.4273385884 25 -44882.5662932 30987.7425153 
597 5733.50744899 4.71484482595 -0.147023856323 0.399887531535 80.6799624652 5.02657824795 40181.3933724 1.10855623462 16.0523551463 3.99266094358 -44239.5926207 -11.8419711231 -44256.039762 16.4471414047 25 -44256.039762 30822.2986397 
598 6212.37023561 4.91406252567 0.213641090146 0.199025898591 82.4746295495 4.53844943388 34529.4096881 -1.52692389123 15.9974485979 0.798118358913 -43853.6912841 -11.8617737504 -43870.158228 16.4669438981 25 -43870.158228 30195.7523059 
599 5361.25633205 3.27671690416 -0.0874646173115 0.040555033939 82.8569072331 5.62137622605 34635.750976 -0.718691446078 8.29990146136 0.684495968036 -43797.4387998 -11.8815763777 -43813.9255464 16.4867467112 25 -43813.9255464 29809.8509693 
600 5575.31694491 3.47829175648 -0.0110938775477 0.27915961835 82.1079600783 4.66650250762 36646.9490193 0.687891131856 8.38626506811 2.33421608737 -43739.6985915 -11.901379005 -43756.2051407 16.5065492056 25 -43756.2051407 29753.598485 
601 5586.02577866 3.86889154396 -0.20308351328 0.0688653482053 81.9434408081 2.14262135484 39866.352641 -1.2950502936 15.509927952 4.61012892632 -43651.685855 -11.9211816323 -43668.2122068 16.5263517004 25 -43668.2122068 29695.8582767 
602 5897.6844828 4.51062127358 -0.182944750633 0.399070838127 82.5182332719 1.84179594996 38702.1614089 -0.863253704277 12.9816689835 0.64390787661 -43020.0332446 -11.9409842596 -43036.5793991 16.5461545119 25 -43036.5793991 29607.8455402 
603 5630.57466031 4.51305194746 -0.129969928679 0.24395355926 80.8714787972 4.69168344152 36258.3228683 -1.3045813681 15.1642076436 3.52729767649 -42937.2882268 -11.9607868869 -42953.8541838 16.5659570088 25 -42953.8541838 28976.1929298 
604 5598.0702258 3.75015494436 -0.0218198204949 0.0533059766882 80.6164704199 6.97056190682 41709.1865107 2.05975410402 17.6668574545 2.13694627329 -42212.4684309 -11.9805895142 -42229.0541906 16.5857598162 25 -42229.0541906 28893.447912 
605 5950.29932603 4.31008340306 0.102045453068 0.284089727216 81.8567784366 6.2820024694 40266.7797548 -1.80909347681 12.8943723467 0.077428806346 -41630.3453525 -12.0003921415 -41646.9509149 16.6055623156 25 -41646.9509149 28168.6281161 
606 5552.60761632 3.39890333934 -0.181481247021 0.163032102022 82.2391495724 2.46906868196 34229.8921222 -1.19571764093 18.0033582131 3.19709432035 -41541.8449895 -12.0201947688 -41558.4703544 16.6253648169 25 -41558.4703544 27586.5050377 
607 5837.19103373 3.71708114755 0.160146079995 0.167328399113 81.2176218852 4.1515333549 26460.0680742 0.196174838377 18.6806510404 2.45601880777 -41407.8753571 -12.0399973961 -41424.5205247 16.6451676203 25 -41424.5205247 27498.0046747 
608 5331.39159831 4.39286733217 -0.237202562407 0.054534407355 81.0962863781 3.5502051755 39724.7428975 0.0995144660403 12.6581093174 2.79528162098 -41324.8501759 -12.0598000234 -41341.5151461 16.6649701222 25 -41341.5151461 27364.0350423 
609 5742.95030639 3.83600340083 0.124202019502 0.0497788424548 81.6768082602 7.67215863784 28363.0078658 0.564601136011 9.86660325858 4.47033669992 -40984.4312296 -12.0796026507 -41001.1160025 16.684772924 25 -41001.1160025 27281.0098611 
610 5656.77651739 3.33499930604 0.00762421510052 0.295580702406 81.2168850937 3.59314687226 31103.6330352 0.0362241921002 18.8723711841 1.53858514518 -40735.23885 -12.099405278 -40751.9434254 16.7045754272 25 -40751.9434254 26940.5909148 
611 6073.48598284 4.12911751068 0.144612204094 0.271696120284 80.857503308 5.52152073176 36517.6555907 0.395603401636 19.2377913732 1.97524919917 -40527.667397 -12.1192079053 -40544.3917751 16.7243782266 25 -40544.3917751 26691.3985352 
612 5723.2203253 4.66748472611 -0.212159625074 0.173277694762 81.3844968572 5.06168319506 29913.7374133 0.735950039991 15.6447687199 2.40171641436 -40450.6175983 -12.1390105326 -40467.361779 16.7441807309 25 -40467.361779 26483.8270822 
613 5594.39064288 3.69384879166 -0.233564328389 0.324833700061 80.8334041468 3.13793110929 32405.1370577 1.87905265741 17.7404116456 3.81193796905 -40131.7852151 -12.1588131599 -40148.5491984 16.7639832363 25 -40148.5491984 26406.7772835 
